"SPECIES","AREA_COMBO","SURVEY_YEAR","AREA","N_STATIONS","N_POS_CATCH","AREA_CPUE","BOOT_AREA_CPUE","BOOT_BIAS","BOOT_SD","BOOT_LCI","BOOT_UCI","AKFIN_LOAD_DATE"
"REBS","FMP (with Inside waters)",2018,"BSAI",223,22,0.00186624180841221,0.00186008738969749,-0.000006154418714719983,0.0006078097707190996,0.000990923748927131,0.00378212157247328,21-JUL-22
"REBS","FMP (with Inside waters)",2018,"CAN",301,30,0.00166784885381852,0.00165263630896102,-0.000015212544857500603,0.0007191494933406016,0.0008065419654346153,0.00482016055533473,21-JUL-22
"Sablefish","FMP (with Inside waters)",2000,"CAN",129,74,0.0377769029583474,0.03785107187486854,0.00007416891652113622,0.005001714893969,0.02911695135145856,0.04880316717416886,21-JUL-22
"Sablefish","FMP (with Inside waters)",2000,"GOA",760,319,0.02794125903959435,0.02791641578283515,-0.000024843256759197324,0.00200728891393754,0.02425669981472176,0.03212800001435572,21-JUL-22
"Sablefish","FMP (with Inside waters)",2001,"BSAI",194,23,0.00480400770557155,0.00479454617499949,-0.00000946153057206165,0.0013255705287554,0.00289302875272904,0.00853741885385719,21-JUL-22
"Sablefish","FMP (with Inside waters)",2001,"CAN",170,81,0.04800476193157543,0.04807206024148907,0.00006729830991364372,0.00690113865078844,0.03574176836191999,0.06334717744326085,21-JUL-22
"Sablefish","FMP (with Inside waters)",2001,"GOA",749,298,0.03422517707091786,0.03402070482833375,-0.00020447224258411667,0.00244774048497767,0.03014380883837162,0.03981855745604678,21-JUL-22
"Sablefish","FMP (with Inside waters)",2001,"WC",84,53,0.0651840698661504,0.065783703082682,0.0005996332165316004,0.01027759901519818,0.04761623426646064,0.08886252498080587,21-JUL-22
"Sablefish","FMP (with Inside waters)",2002,"BSAI",196,31,0.00544428339542869,0.00540124311680514,-0.00004304027862355245,0.00123155220126624,0.00360992739302942,0.00860501760923127,21-JUL-22
"Sablefish","FMP (with Inside waters)",2002,"CAN",171,87,0.03540252625421562,0.03543325347923812,0.00003072722502250186,0.00422238806434752,0.02779253900842446,0.04438352125557459,21-JUL-22
"Sablefish","FMP (with Inside waters)",2002,"GOA",758,291,0.03974497799597739,0.03971358594629143,-0.00003139204968596182,0.00276165989096613,0.03448923400396381,0.04532612003774139,21-JUL-22
"Sablefish","FMP (with Inside waters)",2002,"WC",84,53,0.06120935966833082,0.06150498753697001,0.0002956278686391811,0.00873185384063259,0.04503420304317608,0.07951113274540246,21-JUL-22
"Sablefish","FMP (with Inside waters)",2003,"BSAI",196,28,0.00641786868155021,0.00644910165035621,0.00003123296880599806,0.00160293825442754,0.00394604265627967,0.0105611045004204,21-JUL-22
"Sablefish","FMP (with Inside waters)",2003,"CAN",170,103,0.03287753625175401,0.03306324613078301,0.00018570987902900157,0.00417967029623526,0.02544120182977595,0.04218843617251045,21-JUL-22
"Sablefish","FMP (with Inside waters)",2003,"GOA",761,304,0.03957615714184883,0.03967367424851572,0.00009751710666688897,0.00298256022051996,0.03421172140171547,0.0457026365310972,21-JUL-22
"Sablefish","FMP (with Inside waters)",2003,"WC",84,60,0.09062510234474223,0.09096618778538156,0.00034108544063932156,0.01226312231850712,0.06757413501339686,0.1162818705178535,21-JUL-22
"Sablefish","FMP (with Inside waters)",2004,"BSAI",191,22,0.00261740490059969,0.0026130571904684,-0.000004347710131298414,0.000808063534619674,0.00147132041790092,0.00522551183980059,21-JUL-22
"Sablefish","FMP (with Inside waters)",2004,"CAN",170,103,0.04183374101475157,0.04174868120511307,-0.00008505980963849358,0.00511654000043096,0.03303544524102218,0.0536993897464017,21-JUL-22
"Sablefish","FMP (with Inside waters)",2004,"GOA",748,284,0.04293015955307539,0.04296104323986152,0.00003088368678612341,0.00303313756717175,0.03749699535702147,0.04928187945015266,21-JUL-22
"Sablefish","FMP (with Inside waters)",2004,"WC",83,61,0.09130953158595916,0.09091587163808858,-0.00039365994787057823,0.01170163188473159,0.07170699407261062,0.11786186327141794,21-JUL-22
"Sablefish","FMP (with Inside waters)",2005,"BSAI",188,29,0.0071158052606109,0.00698623146232053,-0.00012957379829037043,0.00221348287323121,0.00395710782989803,0.01365364400800364,21-JUL-22
"Sablefish","FMP (with Inside waters)",2005,"CAN",168,102,0.04293649214720044,0.04291521705906119,-0.000021275088139247056,0.00535371639566369,0.033742405491094,0.05499881434950588,21-JUL-22
"Sablefish","FMP (with Inside waters)",2005,"GOA",761,318,0.03810497635012694,0.03808721338220014,-0.000017762967926798767,0.00262261764295395,0.03317122955899141,0.04370078135198175,21-JUL-22
"Sablefish","FMP (with Inside waters)",2005,"WC",84,46,0.0682117215383671,0.06777726449890135,-0.0004344570394657493,0.01104363155578255,0.049868976751898,0.09434721370702676,21-JUL-22
"Sablefish","FMP (with Inside waters)",2006,"BSAI",227,25,0.00405493757678933,0.00405078746440155,-0.0000041501123877818805,0.00117503750956477,0.0022352216876928,0.00712178179294263,21-JUL-22
"Sablefish","FMP (with Inside waters)",2006,"CAN",168,82,0.02817727391198444,0.0282976502419178,0.00012037632993335336,0.0040078614246243,0.02097370558386012,0.0370328816691197,21-JUL-22
"Sablefish","FMP (with Inside waters)",2006,"GOA",764,292,0.03197175765995895,0.03196742903535021,-0.000004328624608737619,0.00240533004567346,0.02757303356464918,0.0367940661049661,21-JUL-22
"Sablefish","FMP (with Inside waters)",2006,"WC",109,62,0.05354070234508323,0.05354224175770254,0.0000015394126193085669,0.0072596759421769,0.04107077463256183,0.0698946136406669,21-JUL-22
"Sablefish","FMP (with Inside waters)",2007,"BSAI",220,19,0.00374099850957386,0.00375593932567922,0.000014940816105358818,0.00118490838446484,0.00202677312437941,0.0071867179041409,21-JUL-22
"Sablefish","FMP (with Inside waters)",2007,"CAN",172,82,0.02464701364683641,0.02459202620947058,-0.00005498743736583739,0.00345402680027303,0.01859034317134575,0.0324443886432421,21-JUL-22
"Sablefish","FMP (with Inside waters)",2007,"GOA",770,275,0.02973412071393087,0.02973152358833506,-0.0000025971255958080752,0.00221805103144701,0.02574204042452214,0.03461117178218156,21-JUL-22
"Sablefish","FMP (with Inside waters)",2007,"WC",102,52,0.05145645195563073,0.05108658415787123,-0.0003698677977594933,0.00744571457697426,0.03879438568587751,0.06833686792559163,21-JUL-22
"Sablefish","FMP (with Inside waters)",2008,"BSAI",215,18,0.00293517846789142,0.00293516278284999,-0.000000015685041432345063,0.0008927143590484899,0.0016095819507771,0.00539448118766123,21-JUL-22
"Sablefish","FMP (with Inside waters)",2008,"CAN",170,86,0.02778311401402362,0.02783978886710468,0.00005667485308105333,0.0039323628539019,0.020662307262401772,0.03654452110717209,21-JUL-22
"Sablefish","FMP (with Inside waters)",2008,"GOA",762,292,0.03017037395342276,0.03016508677434363,-0.000005287179079136589,0.00227008704849681,0.02603008980532705,0.03517050589469014,21-JUL-22
"Sablefish","FMP (with Inside waters)",2008,"WC",122,57,0.03737613640857715,0.03749808151602227,0.00012194510744512056,0.00550226795805107,0.02784789822748811,0.04967287190472084,21-JUL-22
"Sablefish","FMP (with Inside waters)",2009,"BSAI",218,18,0.00214603571734054,0.00217015052405612,0.000024114806715587987,0.0006290706361028973,0.00114326245857725,0.00370268809996805,21-JUL-22
"Sablefish","FMP (with Inside waters)",2009,"CAN",171,102,0.02789833235466678,0.0278958828947199,-0.000002449459946880783,0.00381092769853059,0.02076434473013926,0.03605036142054616,21-JUL-22
"Sablefish","FMP (with Inside waters)",2009,"GOA",745,276,0.02825038299705604,0.02830987219246621,0.00005948919541016659,0.00221544823440606,0.02425876665195468,0.03296001989850863,21-JUL-22
"Sablefish","FMP (with Inside waters)",2009,"WC",101,53,0.02675306174390032,0.02666128853039976,-0.0000917732135005643,0.00412243125356584,0.02001681981727683,0.03603115272933954,21-JUL-22
"Sablefish","FMP (with Inside waters)",2010,"BSAI",217,18,0.00179646974675553,0.00184681824375979,0.000050348497004264105,0.000537662684171329,0.0009583587572988784,0.00317962529274779,21-JUL-22
"Sablefish","FMP (with Inside waters)",2010,"CAN",170,97,0.02915557968485288,0.02914310908052186,-0.00001247060433102326,0.00355570119966231,0.02302794647242996,0.03739832937652949,21-JUL-22
"Sablefish","FMP (with Inside waters)",2010,"GOA",755,282,0.02636193863979144,0.02640342739204221,0.00004148875225076787,0.00204501893741836,0.02253035426947517,0.03062384085965579,21-JUL-22
"Sablefish","FMP (with Inside waters)",2010,"WC",83,37,0.02209764164835081,0.02189215965440323,-0.00020548199394757743,0.00425258530277274,0.01556415936937874,0.03320647406773781,21-JUL-22
"Sablefish","FMP (with Inside waters)",2011,"BSAI",216,14,0.00212784512628173,0.00209785418898069,-0.00002999093730104421,0.000886073297309449,0.00100416173592222,0.00565171527716327,21-JUL-22
"Sablefish","FMP (with Inside waters)",2011,"CAN",170,88,0.02693704219587912,0.0269851016101904,0.00004805941431127933,0.00371497833998727,0.0207802843819289,0.03604620504807811,21-JUL-22
"Sablefish","FMP (with Inside waters)",2011,"GOA",760,289,0.03010186001269554,0.03005980310371634,-0.000042056908979199586,0.00217607189570463,0.02615910983563624,0.03498078899195096,21-JUL-22
"Sablefish","FMP (with Inside waters)",2011,"WC",134,53,0.03018769919297039,0.0302051274099612,0.000017428216990814094,0.00414378195104447,0.02284107985168536,0.03865049079585553,21-JUL-22
"Sablefish","FMP (with Inside waters)",2012,"BSAI",221,13,0.00278000622928027,0.00281391721885052,0.00003391098957025197,0.0009861962786517095,0.00136459251231266,0.0054758991759635,21-JUL-22
"Sablefish","FMP (with Inside waters)",2012,"CAN",168,75,0.01868830290736984,0.01866162192614299,-0.00002668098122685092,0.00271880267095161,0.01407722803742566,0.02494601488232174,21-JUL-22
"Sablefish","FMP (with Inside waters)",2012,"GOA",767,258,0.02471421348662422,0.02465934394890299,-0.00005486953772123118,0.00190456679120265,0.02111839834186123,0.02873523028881429,21-JUL-22
"Sablefish","FMP (with Inside waters)",2012,"WC",94,26,0.01530213910058654,0.01528821696436735,-0.000013922136219188253,0.00344049988807157,0.00936002182542775,0.02325746927031765,21-JUL-22
"Sablefish","FMP (with Inside waters)",2013,"BSAI",216,20,0.00311197005997084,0.00314950690797201,0.00003753684800116789,0.0009556761222675584,0.00171381956819904,0.0057178462360253,21-JUL-22
"Sablefish","FMP (with Inside waters)",2013,"CAN",169,76,0.02152019551510468,0.02148635715455831,-0.00003383836054636491,0.0027000933232914,0.0167091412485087,0.02784043785442841,21-JUL-22
"Sablefish","FMP (with Inside waters)",2013,"GOA",759,230,0.01880413653929331,0.01882187522564869,0.000017738686355375094,0.00157600027062211,0.0158141028323984,0.02207029410343191,21-JUL-22
"Sablefish","FMP (with Inside waters)",2013,"WC",118,37,0.01383975905824706,0.01371894739582604,-0.00012081166242101753,0.00256106293018699,0.00969305101880464,0.02015725864042762,21-JUL-22
"Sablefish","FMP (with Inside waters)",2014,"BSAI",274,34,0.0027809240838908,0.00279606861134092,0.000015144527450122996,0.0006024312124299129,0.00183120557586652,0.00437316167343521,21-JUL-22
"Sablefish","FMP (with Inside waters)",2014,"CAN",168,81,0.01382425520650995,0.01378888546452005,-0.00003536974198990045,0.00226785399782146,0.01017959472607416,0.01937403562708661,21-JUL-22
"Sablefish","FMP (with Inside waters)",2014,"GOA",764,235,0.01794804854277744,0.01793499820314082,-0.000013050339636618002,0.00154402698736336,0.01506404075640388,0.02118333199531084,21-JUL-22
"Sablefish","FMP (with Inside waters)",2014,"WC",170,67,0.01818221993822847,0.01822712006644591,0.00004490012821743716,0.00246858030527803,0.01365299672801839,0.02331574281334799,21-JUL-22
"Sablefish","FMP (with Inside waters)",2015,"BSAI",218,15,0.00171348504503171,0.00170480206499543,-0.000008682980036277266,0.0004937158497113185,0.0009913634072183715,0.00310808568657517,21-JUL-22
"Sablefish","FMP (with Inside waters)",2015,"CAN",168,102,0.02014068674206295,0.02012485073959731,-0.000015836002465640514,0.0026245326781994,0.0157467417301626,0.02571638624783736,21-JUL-22
"Sablefish","FMP (with Inside waters)",2015,"GOA",747,217,0.01180412006319751,0.01186154369528984,0.00005742363209233596,0.00111785264143208,0.00973482818845604,0.0141622068123308,21-JUL-22
"Sablefish","FMP (with Inside waters)",2015,"WC",104,46,0.02240894423499738,0.02229676084525,-0.000112183389747382,0.00377633791820581,0.01581216188447476,0.03090757660229326,21-JUL-22
"Sablefish","FMP (with Inside waters)",2016,"BSAI",290,13,0.00114133444909053,0.00113232966467056,-0.00000900478441996427,0.0004538182798743693,0.0005221645834250861,0.00260865096998143,21-JUL-22
"Sablefish","FMP (with Inside waters)",2016,"CAN",169,106,0.0244464989538222,0.02438590366738533,-0.000060595286436867374,0.00293267503893048,0.01942673727030537,0.03125170589221587,21-JUL-22
"Sablefish","FMP (with Inside waters)",2016,"GOA",761,242,0.01201937114513563,0.01200840079454745,-0.00001097035058817558,0.0009964945066875132,0.01009919134953065,0.0140770441031036,21-JUL-22
"Sablefish","FMP (with Inside waters)",2016,"WC",103,44,0.02313845137072875,0.02310155880267364,-0.00003689256805511007,0.00401764970812807,0.01601687341075597,0.03223486080910888,21-JUL-22
"Sablefish","FMP (with Inside waters)",2017,"BSAI",324,61,0.0034900036357931,0.00348723802001473,-0.000002765615778365857,0.0004888300577200842,0.00268149363938452,0.00462567800018911,21-JUL-22
"Sablefish","FMP (with Inside waters)",2017,"CAN",168,94,0.01937685271118656,0.01935901172586899,-0.000017840985317572194,0.00280243926770702,0.0147466736689781,0.02631774712166568,21-JUL-22
"Sablefish","FMP (with Inside waters)",2017,"GOA",764,218,0.01165059150480913,0.01166296059846967,0.000012369093660532376,0.0009745721353785738,0.00994897008373805,0.01380756590886695,21-JUL-22
"Sablefish","FMP (with Inside waters)",2017,"WC",186,82,0.01964363506749293,0.01974575418067187,0.00010211911317893271,0.0027589985841399,0.01484494634865183,0.0262212359783863,21-JUL-22
"Sablefish","FMP (with Inside waters)",2018,"BSAI",223,44,0.00465034831527653,0.00464488112275308,-0.0000054671925234428195,0.0008655932001525292,0.00325471211726813,0.00685997820728135,21-JUL-22
"Sablefish","FMP (with Inside waters)",2018,"CAN",301,165,0.01766299589018216,0.01753038001710638,-0.00013261587307577746,0.00194534173783474,0.01447088082689091,0.02218062871494703,21-JUL-22
"Sablefish","FMP (with Inside waters)",2018,"GOA",782,341,0.01653480623780249,0.01656802167076453,0.00003321543296204085,0.00115364117945642,0.01445379244325755,0.01898247657923155,21-JUL-22
"Sablefish","FMP (with Inside waters)",2018,"WC",116,49,0.01194802960659416,0.01186235650772792,-0.00008567309886624123,0.0018446132455852,0.00877266988483937,0.01600668631258767,21-JUL-22
"Sablefish","FMP (with Inside waters)",2019,"BSAI",221,69,0.01371449531579082,0.01369644538835561,-0.00001804992743521111,0.00181266306856821,0.01053858263746144,0.01808586580796729,21-JUL-22
"Sablefish","FMP (with Inside waters)",2019,"CAN",164,92,0.02196127659945428,0.02196923545920883,0.000007958859754551156,0.00266910855256793,0.01699295602445394,0.02771263937810321,21-JUL-22
"Sablefish","FMP (with Inside waters)",2019,"GOA",874,384,0.02194490114609002,0.02202094081236567,0.00007603966627565267,0.00126355939564407,0.01941753895101557,0.02455722731849381,21-JUL-22
"Sablefish","FMP (with Inside waters)",2019,"WC",104,46,0.02485642561086408,0.02464493323057739,-0.00021149238028669512,0.00396063535499917,0.01811207159234443,0.03352054046034407,21-JUL-22
"Sablefish","FMP (with Inside waters)",2020,"CAN",203,108,0.02958305914295183,0.02955827806574295,-0.000024781077208886615,0.00330673074764399,0.02368828314545314,0.03673737434944374,21-JUL-22
"Sablefish","FMP (with Inside waters)",2020,"GOA",669,308,0.02228009470671297,0.02226160101202165,-0.00001849369469131279,0.00144126244426131,0.01973583616665335,0.02527096581737861,21-JUL-22
"Sablefish","FMP (with Inside waters)",2021,"BSAI",125,34,0.01997340858522819,0.01985078607898701,-0.00012262250624118715,0.00387010433899142,0.01357967869319138,0.02900852040919082,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2015,"GOA",684,489,0.05668407554877654,0.05674023276436889,0.00005615721559235065,0.00309014696391972,0.05080659490758851,0.06269695618939711,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2016,"BSAI",290,233,0.1001871797179093,0.10032554861600632,0.00013836889809702713,0.00554304667626964,0.08943321674761685,0.11113721813815708,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2016,"CAN",169,45,0.00108023940440854,0.00107983588281636,-0.0000004035215921830218,0.00019465463932810337,0.0007593566839285268,0.00153624231598447,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2016,"GOA",693,395,0.03804201682953689,0.0379697335604371,-0.00007228326909979044,0.00239289312673553,0.03381992422758637,0.04325674901765326,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2017,"BSAI",324,204,0.07509528288177693,0.07500214471993376,-0.00009313816184317036,0.0051092522305915,0.06546666005413589,0.08539687900626144,21-JUL-22
"Pacific cod","FMP (without Inside waters)",2017,"CAN",168,28,0.0007323799587225853,0.0007375945243391469,0.0000052145656165616385,0.00016621470355039996,0.00046924724497221976,0.00116014279479459,21-JUL-22
